"type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","dom_val"
"resistant",38,15.5921012198774,15.5921012198774,0.000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,5,577546,"577556","0.99998268566165",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",38,0.000269971590485908,15.5921012198774,0.000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,5,10,"577556","1.73143383498743e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",39,14.2111425402239,14.2111425402239,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,6,526394,"526398","0.999992401186935",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",39,0.000107988636194363,14.2111425402239,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,6,4,"526398","7.59881306539918e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",40,13.0030466699585,13.0030466699585,0.000296968749534499,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,481645,"481656","0.999977162124006",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",40,0.000296968749534499,13.0030466699585,0.000296968749534499,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,11,"481656","2.28378759944857e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",41,11.8394421178052,11.8394421178052,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,438544,"438548","0.999990878991581",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",41,0.000107988636194363,11.8394421178052,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,4,"438548","9.12100841869077e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",42,10.8801790624907,10.8801790624907,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,403012,"403016","0.999990074835739",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",42,0.000107988636194363,10.8801790624907,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,4,"403016","9.92516426146853e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",43,9.94829112645143,9.94829112645143,0.000188980113340136,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,5,368494,"368501","0.999981004122106",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",43,0.000188980113340136,9.94829112645143,0.000188980113340136,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,5,7,"368501","1.89958778944969e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",44,9.08516495450893,9.08516495450893,0.000188980113340136,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,20,336523,"336530","0.999979199477015",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",44,0.000188980113340136,9.08516495450893,0.000188980113340136,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,20,7,"336530","2.08005229845779e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",45,8.30546000402658,8.30546000402658,0.000161982954291545,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,307642,"307648","0.999980497191596",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",45,0.000161982954291545,8.30546000402658,0.000161982954291545,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,6,"307648","1.95028084044102e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",46,7.60555865569186,7.60555865569186,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,9,281717,"281721","0.99998580155544",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",46,0.000107988636194363,7.60555865569186,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,9,4,"281721","1.41984445603984e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",47,6.936137099923,6.936137099923,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,20,256921,"256922","0.999996107768116",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",47,0.0000269971590485908,6.936137099923,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,20,1,"256922","3.8922318836067e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",48,6.34662713493797,6.34662713493797,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,34,235085,"235089","0.99998298516732",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",48,0.000107988636194363,6.34662713493797,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,34,4,"235089","1.70148326803891e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",49,5.79010769831032,5.79010769831032,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,60,214471,"214475","0.99998134980767",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",49,0.000107988636194363,5.79010769831032,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,60,4,"214475","1.86501923301084e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",50,5.28912141784562,5.28912141784562,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,94,195914,"195918","0.999979583295052",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",50,0.000107988636194363,5.28912141784562,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,94,4,"195918","2.04167049479884e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",51,4.83033169697387,4.83033169697387,0.000161982954291545,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,177,178920,"178926","0.999966466583951",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",51,0.000161982954291545,4.83033169697387,0.000161982954291545,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,177,6,"178926","3.35334160490929e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",52,4.38965706982372,4.38965706982372,0.0000809914771457725,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,296,162597,"162600","0.999981549815498",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",52,0.0000809914771457725,4.38965706982372,0.0000809914771457725,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,296,3,"162600","1.8450184501845e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",53,3.99871120964108,3.99871120964108,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,468,148116,"148117","0.999993248580514",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",53,0.0000269971590485908,3.99871120964108,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,468,1,"148117","6.75141948594692e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",54,3.63705726702616,3.63705726702616,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,697,134720,"134721","0.999992577252247",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",54,0.0000269971590485908,3.63705726702616,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,697,1,"134721","7.42274775276312e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",55,3.29268150620233,3.29268150620233,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,996,121964,"121965","0.999991800926495",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",55,0.0000269971590485908,3.29268150620233,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,996,1,"121965","8.19907350469397e-06",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",56,2.9839689924817,2.9839689924817,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1370,110529,"110533","0.999963811712339",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",56,0.000107988636194363,2.9839689924817,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1370,4,"110533","3.61882876606986e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",57,2.68448950715568,2.68448950715568,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1856,99436,"99436","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",57,0,2.68448950715568,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1856,0,"99436","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",58,2.40050639112355,2.40050639112355,0.0000539943180971817,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2510,88917,"88919","0.999977507619294",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",58,0.0000539943180971817,2.40050639112355,0.0000539943180971817,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2510,2,"88919","2.24923807060358e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",59,2.13809400517125,2.13809400517125,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,3411,79197,"79201","0.999949495587177",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",59,0.000107988636194363,2.13809400517125,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,3411,4,"79201","5.05044128230704e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",60,1.90602642598956,1.90602642598956,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,4349,70601,"70601","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",60,0,1.90602642598956,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,4349,0,"70601","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",61,1.68060014793383,1.68060014793383,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,5525,62251,"62251","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",61,0,1.68060014793383,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,5525,0,"62251","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",62,1.46527080736227,1.46527080736227,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,6912,54275,"54276","0.99998157565038",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",62,0.0000269971590485908,1.46527080736227,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,6912,1,"54276","1.84243496204584e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",63,1.2720521400515,1.2720521400515,0.0000809914771457725,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,8544,47118,"47121","0.999936334118546",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",63,0.0000809914771457725,1.2720521400515,0.0000809914771457725,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,8544,3,"47121","6.36658814541287e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",64,1.08258607784849,1.08258607784849,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,10342,40100,"40101","0.999975062966011",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",64,0.0000269971590485908,1.08258607784849,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,10342,1,"40101","2.49370339891773e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",65,0.921143066737919,0.921143066737919,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,12519,34120,"34120","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",65,0,0.921143066737919,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,12519,0,"34120","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",66,0.751654902230866,0.751654902230866,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,14814,27842,"27843","0.999964084329993",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",66,0.0000269971590485908,0.751654902230866,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,14814,1,"27843","3.5915670006824e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",67,0.616480126874571,0.616480126874571,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,17378,22835,"22836","0.999956209493782",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",67,0.0000269971590485908,0.616480126874571,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,17378,1,"22836","4.37905062182519e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",68,0.482871186743095,0.482871186743095,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,20003,17886,"17887","0.999944093475709",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",68,0.0000269971590485908,0.482871186743095,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,20003,1,"17887","5.59065242913848e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",69,0.372668783506748,0.372668783506748,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,22875,13804,"13805","0.999927562477363",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",69,0.0000269971590485908,0.372668783506748,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,22875,1,"13805","7.24375226367258e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",70,0.265436067765745,0.265436067765745,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,25597,9832,"9833","0.999898301637344",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",70,0.0000269971590485908,0.265436067765745,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,25597,1,"9833","0.000101698362656361",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",71,0.185605468459062,0.185605468459062,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,28452,6875,"6875","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",71,0,0.185605468459062,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,28452,0,"6875","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",72,0.124348914577809,0.124348914577809,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,30763,4606,"4606","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",72,0,0.124348914577809,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,30763,0,"4606","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",73,0.0775628379466014,0.0775628379466014,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,32724,2873,"2873","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",73,0,0.0775628379466014,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,32724,0,"2873","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",74,0.04578718174641,0.04578718174641,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,34285,1696,"1696","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",74,0,0.04578718174641,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,34285,0,"1696","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",75,0.024810389165655,0.024810389165655,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,35384,919,"920","0.998913043478261",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",75,0.0000269971590485908,0.024810389165655,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,35384,1,"920","0.00108695652173913",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",76,0.0134445852061982,0.0134445852061982,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36129,498,"498","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",76,0,0.0134445852061982,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36129,0,"498","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",77,0.00661430396690475,0.00661430396690475,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36546,245,"245","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",77,0,0.00661430396690475,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36546,0,"245","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",78,0.00305067897249076,0.00305067897249076,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36795,113,"113","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",78,0,0.00305067897249076,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36795,0,"113","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",79,0.00110688352099222,0.00110688352099222,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36927,41,"41","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",79,0,0.00110688352099222,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36927,0,"41","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",80,0.000458951703826044,0.000458951703826044,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36999,17,"17","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",80,0,0.000458951703826044,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36999,0,"17","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",81,0.000215977272388727,0.000215977272388727,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37023,8,"8","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",81,0,0.000215977272388727,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37023,0,"8","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",82,0.000134985795242954,0.000134985795242954,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37032,5,"5","1",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",82,0,0.000134985795242954,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37032,0,"5","0",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",83,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37035,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"susceptible",83,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37035,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"438","875865",13.1165582791396
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13583,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13583,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",1,0.00242974431437317,0.00242974431437317,128.544435076915,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13583,90,"4761496","1.89016225152767e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",1,128.544435076915,0.00242974431437317,128.544435076915,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13583,4761406,"4761496","0.999981098377485",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",2,0.00869308521364624,0.00869308521364624,203.166769457103,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,322,"7525809","4.27860978135374e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",2,203.166769457103,0.00869308521364624,203.166769457103,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7525487,"7525809","0.999957213902187",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",3,0,0,0.0954889515548657,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3537","0",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",3,0.0954889515548657,0,0.0954889515548657,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3537,"3537","1",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",4,0,0,0.00815314203267443,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33666,0,"302","0",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",4,0.00815314203267443,0,0.00815314203267443,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33666,302,"302","1",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",5,0,0,0.000620934658117589,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36739,0,"23","0",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",5,0.000620934658117589,0,0.000620934658117589,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36739,23,"23","1",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",6,0,0,0.0000539943180971817,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37017,0,"2","0",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",6,0.0000539943180971817,0,0.0000539943180971817,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37017,2,"2","1",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37038,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37038,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"439","527484",13.1465732866433
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13720,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13720,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"resistant",1,0.00278070738200485,0.00278070738200485,127.91461835347,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13720,103,"4738180","2.17383045810839e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"susceptible",1,127.91461835347,0.00278070738200485,127.91461835347,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13720,4738077,"4738180","0.999978261695419",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"resistant",2,0.00855809941840329,0.00855809941840329,203.155862604847,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,317,"7525400","4.21240066973184e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"susceptible",2,203.155862604847,0.00855809941840329,203.155862604847,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7525083,"7525400","0.999957875993303",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"resistant",3,0,0,0.0967308208711009,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3583","0",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
"susceptible",3,0.0967308208711009,0,0.0967308208711009,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3583,"3583","1",9.3725661950089,-1.42421792769631,0.45971955810273,"440","109457",13.1765882941471
