"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","treatment"
"1995","resistant",9.66666666666667,0.104479005518046,0.104479005518046,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,28820,3870,"3870","1",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"1996","susceptible",9.66666666666667,0,0.104479005518046,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,28820,0,"3870","0",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"1997","resistant",10,0.0346913493774392,0.0346913493774392,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,33367,1285,"1285","1",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"1998","susceptible",10,0,0.0346913493774392,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,33367,0,"1285","0",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"1999","resistant",10.3333333333333,0.00801815623743147,0.00801815623743147,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,35774,297,"297","1",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2000","susceptible",10.3333333333333,0,0.00801815623743147,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,35774,0,"297","0",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2001","resistant",10.6666666666667,0.00116087783908941,0.00116087783908941,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,36744,43,"43","1",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2002","susceptible",10.6666666666667,0,0.00116087783908941,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,36744,0,"43","0",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2003","resistant",11,0.000134985795242954,0.000134985795242954,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,36997,5,"5","1",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2004","susceptible",11,0,0.000134985795242954,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,36997,0,"5","0",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2005","resistant",11.3333333333333,2.69971590485908e-05,2.69971590485908e-05,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,37035,1,"1","1",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2006","susceptible",11.3333333333333,0,2.69971590485908e-05,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,37035,0,"1","0",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2007","resistant",11.6666666666667,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,37039,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2008","susceptible",11.6666666666667,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,37039,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"25","50","Simulated Pocapavir"
"2009","resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,13662,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"26","52","Simulated Pocapavir"
"2010","susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"9",50000,13662,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"26","52","Simulated Pocapavir"
