"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","subunits","v_prog","p2pfu","bg_mut_rate","wt_rep_abil","uninf_cells","surv_pfu","tot_pfu","pop_prop","check_sums"
"20","susceptible",1,0.00122637291703989,0.80638921899839,0.00122637291703989,0.006,0.004,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,3556.48145941567,"2342085.21655475","0.00151851069904592",1
"21","resistant",0,0.005,0.005,0.005,0.005,0.005,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,14500,"29000","0.5",1
"22","susceptible",0,0.005,0.005,0.005,0.005,0.005,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,14500,"29000","0.5",1
"23","resistant",1,1.0083698043566,1.0083698043566,0.00117681643692239,0.005,0.005,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,2924272.43263415,"2927685.20030122","0.998834311944903",1
"24","susceptible",1,0.00117681643692239,1.0083698043566,0.00117681643692239,0.005,0.005,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,3412.76766707494,"2927685.20030122","0.00116568805509684",1
"25","resistant",0,0.006,0.006,0.004,0.004,0.006,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,17400,"29000","0.6",1
"26","susceptible",0,0.004,0.006,0.004,0.004,0.006,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,11600,"29000","0.4",1
"27","resistant",1,1.21050381636425,1.21050381636425,0.00107884855480534,0.004,0.006,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,3510461.06745633,"3513589.72826526","0.999109554315984",1
"28","susceptible",1,0.00107884855480534,1.21050381636425,0.00107884855480534,0.004,0.006,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,3128.66080893549,"3513589.72826526","0.000890445684015641",1
"29","resistant",0,0.007,0.007,0.003,0.003,0.007,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,20300,"29000","0.7",1
"30","susceptible",0,0.003,0.007,0.003,0.003,0.007,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,8700,"29000","0.3",1
"31","resistant",1,1.41279130751584,1.41279130751584,0.000932430014938109,0.003,0.007,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,4097094.79179594,"4099798.83883926","0.99934044397064",1
"32","susceptible",1,0.000932430014938109,1.41279130751584,0.000932430014938109,0.003,0.007,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,2704.04704332052,"4099798.83883926","0.000659556029360233",1
"33","resistant",0,0.008,0.008,0.002,0.002,0.008,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,23200,"29000","0.8",1
"34","susceptible",0,0.002,0.008,0.002,0.002,0.008,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,5800,"29000","0.2",1
"35","resistant",1,1.61523233030492,1.61523233030492,0.000737521550537364,0.002,0.008,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,4684173.75788426,"4686312.57038082","0.999543604387365",1
"36","susceptible",1,0.000737521550537364,1.61523233030492,0.000737521550537364,0.002,0.008,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,2138.81249655836,"4686312.57038082","0.000456395612635064",1
"37","resistant",0,0.009,0.009,0.001,0.001,0.009,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,26100,"29000","0.9",1
"38","susceptible",0,0.001,0.009,0.001,0.001,0.009,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,2900,"29000","0.1",1
"39","resistant",1,1.81782693722405,1.81782693722405,0.000494083883788834,0.001,0.009,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,5271698.11794975,"5273130.96121274","0.999728274667645",1
"40","susceptible",1,0.000494083883788834,1.81782693722405,0.000494083883788834,0.001,0.009,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,1432.84326298762,"5273130.96121274","0.000271725332355123",1
"41","resistant",0,0.01,0.01,0,0,0.01,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,29000,"29000","1",1
"42","susceptible",0,0,0.01,0,0,0.01,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,0,"29000","0",1
"43","resistant",1,2.02057518076483,2.02057518076483,0.000202077725849068,0,0.01,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,5859668.02421801,"5860254.04962297","0.9999",1
"44","susceptible",1,0.000202077725849068,2.02057518076483,0.000202077725849068,0,0.01,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2871144.51787259,586.025404962297,"5860254.04962297","1e-04",1
"45","resistant",0,0,0,0.0272270130807791,0.0272270130807791,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,0,"78958.3379342595","0",1
"46","susceptible",0,0.0272270130807791,0,0.0272270130807791,0.0272270130807791,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,78958.3379342595,"78958.3379342595","1",1
"47","resistant",1,2.54113797208647e-07,2.54113797208647e-07,0.00254088385828926,0.0272270130807791,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,0.736930011905076,"7369.30011905076","1e-04",1
"48","susceptible",1,0.00254088385828926,2.54113797208647e-07,0.00254088385828926,0.0272270130807791,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,7368.56318903885,"7369.30011905076","0.9999",1
"49","resistant",0,0.00272270130807791,0.00272270130807791,0.0245043117727012,0.0245043117727012,0.00272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,7895.83379342595,"78958.3379342595","0.1",1
"50","susceptible",0,0.0245043117727012,0.00272270130807791,0.0245043117727012,0.0245043117727012,0.00272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,71062.5041408335,"78958.3379342595","0.9",1
"51","resistant",1,0.540375584843931,0.540375584843931,0.00393667125912486,0.0245043117727012,0.00272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,1567089.1960474,"1578505.54269886","0.992767623335714",1
"52","susceptible",1,0.00393667125912486,0.540375584843931,0.00393667125912486,0.0245043117727012,0.00272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,11416.3466514621,"1578505.54269886","0.00723237666428646",1
"53","resistant",0,0.00544540261615583,0.00544540261615583,0.0217816104646233,0.0217816104646233,0.00544540261615583,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,15791.6675868519,"78958.3379342595","0.2",1
"54","susceptible",0,0.0217816104646233,0.00544540261615583,0.0217816104646233,0.0217816104646233,0.00544540261615583,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,63166.6703474076,"78958.3379342595","0.8",1
"55","resistant",1,1.08187327023887,1.08187327023887,0.00498003038853145,0.0217816104646233,0.00544540261615583,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,3137432.48369271,"3151874.57181945","0.995417936914157",1
"56","susceptible",1,0.00498003038853145,1.08187327023887,0.00498003038853145,0.0217816104646233,0.00544540261615583,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,14442.0881267412,"3151874.57181945","0.00458206308584303",1
"57","resistant",0,0.00816810392423374,0.00816810392423374,0.0190589091565454,0.0190589091565454,0.00816810392423374,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,23687.5013802778,"78958.3379342595","0.3",1
"58","susceptible",0,0.0190589091565454,0.00816810392423374,0.0190589091565454,0.0190589091565454,0.00816810392423374,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,55270.8365539816,"78958.3379342595","0.7",1
"59","resistant",1,1.62449435929158,1.62449435929158,0.00567017902607161,0.0190589091565454,0.00816810392423374,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,4711033.64194558,"4727477.16112119","0.996521713671969",1
"60","susceptible",1,0.00567017902607161,1.62449435929158,0.00567017902607161,0.0190589091565454,0.00816810392423374,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,16443.5191756077,"4727477.16112119","0.00347828632803122",1
"61","resistant",0,0.0108908052323117,0.0108908052323117,0.0163362078484675,0.0163362078484675,0.0108908052323117,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,31583.3351737038,"78958.3379342595","0.4",1
"62","susceptible",0,0.0163362078484675,0.0108908052323117,0.0163362078484675,0.0163362078484675,0.0108908052323117,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,47375.0027605557,"78958.3379342595","0.6",1
"63","resistant",1,2.16823990094637,2.16823990094637,0.00600633435046614,0.0163362078484675,0.0108908052323117,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,6287895.71274447,"6305314.08236082","0.997237509600817",1
"64","susceptible",1,0.00600633435046614,2.16823990094637,0.00600633435046614,0.0163362078484675,0.0108908052323117,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,17418.3696163518,"6305314.08236082","0.00276249039918247",1
"65","resistant",0,0.0136135065403896,0.0136135065403896,0.0136135065403896,0.0136135065403896,0.0136135065403896,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,39479.1689671297,"78958.3379342595","0.5",1
"66","susceptible",0,0.0136135065403896,0.0136135065403896,0.0136135065403896,0.0136135065403896,0.0136135065403896,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,39479.1689671297,"78958.3379342595","0.5",1
"67","resistant",1,2.71311094409763,2.71311094409763,0.00598771293985214,0.0136135065403896,0.0136135065403896,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,7868021.73788313,"7885386.1054087","0.99779790522703",1
"68","susceptible",1,0.00598771293985214,2.71311094409763,0.00598771293985214,0.0136135065403896,0.0136135065403896,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,17364.3675255712,"7885386.1054087","0.00220209477297006",1
"69","resistant",0,0.0163362078484675,0.0163362078484675,0.0108908052323116,0.0108908052323116,0.0163362078484675,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,47375.0027605557,"78958.3379342595","0.6",1
"70","susceptible",0,0.0108908052323116,0.0163362078484675,0.0108908052323116,0.0108908052323116,0.0163362078484675,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,31583.3351737038,"78958.3379342595","0.4",1
"71","resistant",1,3.25910853758866,3.25910853758866,0.00561353077204208,0.0108908052323116,0.0163362078484675,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,9451414.75900712,"9467693.99824604","0.998280548648706",1
"72","susceptible",1,0.00561353077204208,3.25910853758866,0.00561353077204208,0.0108908052323116,0.0163362078484675,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,16279.239238922,"9467693.99824604","0.00171945135129398",1
"73","resistant",0,0.0190589091565454,0.0190589091565454,0.00816810392423374,0.00816810392423374,0.0190589091565454,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,55270.8365539816,"78958.3379342595","0.7",1
"74","susceptible",0,0.00816810392423374,0.0190589091565454,0.00816810392423374,0.00816810392423374,0.0190589091565454,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,23687.5013802778,"78958.3379342595","0.3",1
"75","resistant",1,3.80623373021044,3.80623373021044,0.0048830032247836,0.00816810392423374,0.0190589091565454,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,11038077.8176103,"11052238.5269622","0.998718747399694",1
"76","susceptible",1,0.0048830032247836,3.80623373021044,0.0048830032247836,0.00816810392423374,0.0190589091565454,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,14160.7093518724,"11052238.5269622","0.001281252600306",1
"77","resistant",0,0.0217816104646233,0.0217816104646233,0.00544540261615582,0.00544540261615582,0.0217816104646233,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,63166.6703474076,"78958.3379342595","0.8",1
"78","susceptible",0,0.00544540261615582,0.0217816104646233,0.00544540261615582,0.00544540261615582,0.0217816104646233,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,15791.6675868519,"78958.3379342595","0.2",1
"79","resistant",1,4.35448757070044,4.35448757070044,0.00379534507602032,0.00544540261615582,0.0217816104646233,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,12628013.9550313,"12639020.4557517","0.999129165052071",1
"80","susceptible",1,0.00379534507602032,4.35448757070044,0.00379534507602032,0.00544540261615582,0.0217816104646233,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,11006.5007204589,"12639020.4557517","0.000870834947929064",1
"81","resistant",0,0.0245043117727012,0.0245043117727012,0.00272270130807791,0.00272270130807791,0.0245043117727012,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,71062.5041408335,"78958.3379342595","0.9",1
"82","susceptible",0,0.00272270130807791,0.0245043117727012,0.00272270130807791,0.00272270130807791,0.0245043117727012,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,7895.83379342595,"78958.3379342595","0.1",1
"83","resistant",1,4.90387110774137,4.90387110774137,0.00234977050415355,0.00272270130807791,0.0245043117727012,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,14221226.21245,"14228040.546912","0.999521063041704",1
"84","susceptible",1,0.00234977050415355,4.90387110774137,0.00234977050415355,0.00272270130807791,0.0245043117727012,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,6814.3344620453,"14228040.546912","0.000478936958295656",1
"85","resistant",0,0.0272270130807791,0.0272270130807791,0,0,0.0272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,78958.3379342595,"78958.3379342595","1",1
"86","susceptible",0,0,0.0272270130807791,0,0,0.0272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,0,"78958.3379342595","0",1
"87","resistant",1,5.45438538996002,5.45438538996002,0.000545493088304832,0,0.0272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,15817717.6308841,"15819299.5608401","0.9999",1
"88","susceptible",1,0.000545493088304832,5.45438538996002,0.000545493088304832,0,0.0272270130807791,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2822106.8725211,1581.92995608401,"15819299.5608401","1e-04",1
"89","resistant",0,0,0,0.0741310241300917,0.0741310241300917,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,0,"214979.969977266","0",1
"90","susceptible",0,0.0741310241300917,0,0.0741310241300917,0.0741310241300917,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,214979.969977266,"214979.969977266","1",1
"91","resistant",1,6.75972756546891e-07,6.75972756546891e-07,0.00675905159271236,0.0741310241300917,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,1.96032099398598,"19603.2099398598","1e-04",1
"92","susceptible",1,0.00675905159271236,6.75972756546891e-07,0.00675905159271236,0.0741310241300917,0,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,19601.2496188659,"19603.2099398598","0.9999",1
"93","resistant",0,0.00741310241300917,0.00741310241300917,0.0667179217170826,0.0667179217170826,0.00741310241300917,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,21497.9969977266,"214979.969977266","0.1",1
"94","susceptible",0,0.0667179217170826,0.00741310241300917,0.0667179217170826,0.0667179217170826,0.00741310241300917,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,193481.972979539,"214979.969977266","0.9",1
"95","resistant",1,1.41443696201994,1.41443696201994,0.0177019166745415,0.0667179217170826,0.00741310241300917,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,4101867.18985784,"4153202.74821401","0.987639525092233",1
"96","susceptible",1,0.0177019166745415,1.41443696201994,0.0177019166745415,0.0667179217170826,0.00741310241300917,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,51335.5583561703,"4153202.74821401","0.0123604749077675",1
"97","resistant",0,0.0148262048260183,0.0148262048260183,0.0593048193040734,0.0593048193040734,0.0148262048260183,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,42995.9939954532,"214979.969977266","0.2",1
"98","susceptible",0,0.0593048193040734,0.0148262048260183,0.0593048193040734,0.0593048193040734,0.0148262048260183,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,171983.975981813,"214979.969977266","0.8",1
"99","resistant",1,2.83692825146213,2.83692825146213,0.0261360110996684,0.0593048193040734,0.0148262048260183,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,8227091.92924017,"8302886.36142921","0.990871315240307",1
"100","susceptible",1,0.0261360110996684,2.83692825146213,0.0261360110996684,0.0593048193040734,0.0148262048260183,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,75794.4321890383,"8302886.36142921","0.0091286847596926",1
"101","resistant",0,0.0222393072390275,0.0222393072390275,0.0518917168910642,0.0518917168910642,0.0222393072390275,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,64493.9909931798,"214979.969977266","0.3",1
"102","susceptible",0,0.0518917168910642,0.0222393072390275,0.0518917168910642,0.0518917168910642,0.0222393072390275,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,150485.978984086,"214979.969977266","0.7",1
"103","resistant",1,4.26749514519959,4.26749514519959,0.0320460415171206,0.0518917168910642,0.0222393072390275,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,12375735.9210788,"12468669.4414785","0.99254663692579",1
"104","susceptible",1,0.0320460415171206,4.26749514519959,0.0320460415171206,0.0518917168910642,0.0222393072390275,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,92933.5203996499,"12468669.4414785","0.00745336307421029",1
"105","resistant",0,0.0296524096520367,0.0296524096520367,0.044478614478055,0.044478614478055,0.0296524096520367,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,85991.9879909064,"214979.969977266","0.4",1
"106","susceptible",0,0.044478614478055,0.0296524096520367,0.044478614478055,0.044478614478055,0.0296524096520367,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,128987.98198636,"214979.969977266","0.6",1
"107","resistant",1,5.70615824182725,5.70615824182725,0.03541668241394,0.044478614478055,0.0296524096520367,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,16547858.901299,"16650567.2802995","0.993831538753521",1
"108","susceptible",1,0.03541668241394,5.70615824182725,0.03541668241394,0.044478614478055,0.0296524096520367,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,102708.379000426,"16650567.2802995","0.00616846124647946",1
"109","resistant",0,0.0370655120650459,0.0370655120650459,0.0370655120650459,0.0370655120650459,0.0370655120650459,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,107489.984988633,"214979.969977266","0.5",1
"110","susceptible",0,0.0370655120650459,0.0370655120650459,0.0370655120650459,0.0370655120650459,0.0370655120650459,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,107489.984988633,"214979.969977266","0.5",1
"111","resistant",1,7.15293813745971,7.15293813745971,0.0362325761522239,0.0370655120650459,0.0370655120650459,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,20743520.5986332,"20848595.0694746","0.994960117432791",1
"112","susceptible",1,0.0362325761522239,7.15293813745971,0.0362325761522239,0.0370655120650459,0.0370655120650459,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,105074.470841449,"20848595.0694746","0.00503988256720923",1
"113","resistant",0,0.044478614478055,0.044478614478055,0.0296524096520367,0.0296524096520367,0.044478614478055,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,128987.98198636,"214979.969977266","0.6",1
"114","susceptible",0,0.0296524096520367,0.044478614478055,0.0296524096520367,0.0296524096520367,0.044478614478055,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,85991.9879909064,"214979.969977266","0.4",1
"115","resistant",1,8.60785542555588,8.60785542555588,0.0344783330065205,0.0296524096520367,0.044478614478055,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,24962780.734112,"25062767.8998309","0.996010529797885",1
"116","susceptible",1,0.0344783330065205,8.60785542555588,0.0344783330065205,0.0296524096520367,0.044478614478055,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,99987.1657189094,"25062767.8998309","0.00398947020211538",1
"117","resistant",0,0.0518917168910642,0.0518917168910642,0.0222393072390275,0.0222393072390275,0.0518917168910642,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,150485.978984086,"214979.969977266","0.7",1
"118","susceptible",0,0.0222393072390275,0.0518917168910642,0.0222393072390275,0.0222393072390275,0.0518917168910642,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,64493.9909931798,"214979.969977266","0.3",1
"119","resistant",1,10.0709306967431,10.0709306967431,0.0301385312015784,0.0222393072390275,0.0518917168910642,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,29205699.020555,"29293100.7610395","0.997016302876313",1
"120","susceptible",1,0.0301385312015784,10.0709306967431,0.0301385312015784,0.0222393072390275,0.0518917168910642,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,87401.7404845775,"29293100.7610395","0.00298369712368667",1
"121","resistant",0,0.0593048193040734,0.0593048193040734,0.0148262048260183,0.0148262048260183,0.0593048193040734,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,171983.975981813,"214979.969977266","0.8",1
"122","susceptible",0,0.0148262048260183,0.0593048193040734,0.0148262048260183,0.0148262048260183,0.0593048193040734,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,42995.9939954532,"214979.969977266","0.2",1
"123","resistant",1,11.5421845386409,11.5421845386409,0.0231977169504519,0.0148262048260183,0.0593048193040734,2900000,"60",5890.53018340631,29.0045596980904,10000,0.000465842377578656,2692795.0678934,33472335.1620586,"33539608.5412149","0.997994210961835",1
