"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","nu"
"3304","susceptible",3,0.000496813562016616,0,0.000496813562016616,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7981,4,4,1,9,-1.6,0.5,14,1996,0.1610262
"3305","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,14,1996,0.1610262
"3306","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,14,1996,0.1610262
"3307","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,15,8789,0.1610262
"3308","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,15,8789,0.1610262
"3309","resistant",1,0,0,0.0931525428781155,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,750,0,9,-1.6,0.5,15,8789,0.1610262
"3310","susceptible",1,0.0931525428781155,0,0.0931525428781155,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,750,750,1,9,-1.6,0.5,15,8789,0.1610262
"3311","resistant",2,0,0,0.00968786445932401,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7313,0,78,0,9,-1.6,0.5,15,8789,0.1610262
"3312","susceptible",2,0.00968786445932401,0,0.00968786445932401,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7313,78,78,1,9,-1.6,0.5,15,8789,0.1610262
"3313","resistant",3,0,0,0.000993627124033232,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,0,8,0,9,-1.6,0.5,15,8789,0.1610262
"3314","susceptible",3,0.000993627124033232,0,0.000993627124033232,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,8,8,1,9,-1.6,0.5,15,8789,0.1610262
"3315","resistant",4,0,0,0.000248406781008308,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8036,0,2,0,9,-1.6,0.5,15,8789,0.1610262
"3316","susceptible",4,0.000248406781008308,0,0.000248406781008308,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8036,2,2,1,9,-1.6,0.5,15,8789,0.1610262
"3317","resistant",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8049,0,0,NA,9,-1.6,0.5,15,8789,0.1610262
"3318","susceptible",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8049,0,0,NA,9,-1.6,0.5,15,8789,0.1610262
"3319","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,16,3798,0.1610262
"3320","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,16,3798,0.1610262
"3321","resistant",1,0,0,0.0994869157938273,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,801,0,9,-1.6,0.5,16,3798,0.1610262
"3322","susceptible",1,0.0994869157938273,0,0.0994869157938273,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,801,801,1,9,-1.6,0.5,16,3798,0.1610262
"3323","resistant",2,0,0,0.00844583055428247,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7304,0,68,0,9,-1.6,0.5,16,3798,0.1610262
"3324","susceptible",2,0.00844583055428247,0,0.00844583055428247,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7304,68,68,1,9,-1.6,0.5,16,3798,0.1610262
"3325","resistant",3,0,0,0.00124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7994,0,10,0,9,-1.6,0.5,16,3798,0.1610262
"3326","susceptible",3,0.00124203390504154,0,0.00124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7994,10,10,1,9,-1.6,0.5,16,3798,0.1610262
"3327","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8041,0,0,NA,9,-1.6,0.5,16,3798,0.1610262
"3328","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8041,0,0,NA,9,-1.6,0.5,16,3798,0.1610262
"3329","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,0,80513.1,0,9,-1.6,0.5,17,4316,0.1610262
"3330","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,80513.1,80513.1,1,9,-1.6,0.5,17,4316,0.1610262
"3331","resistant",1,0,0,0.0966302378122318,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,0,778,0,9,-1.6,0.5,17,4316,0.1610262
"3332","susceptible",1,0.0966302378122318,0,0.0966302378122318,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,778,778,1,9,-1.6,0.5,17,4316,0.1610262
"3333","resistant",2,0,0,0.00819742377327416,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7287,0,66,0,9,-1.6,0.5,17,4316,0.1610262
"3334","susceptible",2,0.00819742377327416,0,0.00819742377327416,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7287,66,66,1,9,-1.6,0.5,17,4316,0.1610262
"3335","resistant",3,0,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7979,0,5,0,9,-1.6,0.5,17,4316,0.1610262
"3336","susceptible",3,0.00062101695252077,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7979,5,5,1,9,-1.6,0.5,17,4316,0.1610262
"3337","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,17,4316,0.1610262
"3338","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,17,4316,0.1610262
"3339","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,18,751,0.1610262
"3340","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,18,751,0.1610262
"3341","resistant",1,0,0,0.095139797126182,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,766,0,9,-1.6,0.5,18,751,0.1610262
"3342","susceptible",1,0.095139797126182,0,0.095139797126182,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,766,766,1,9,-1.6,0.5,18,751,0.1610262
"3343","resistant",2,0,0,0.00807322038277001,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7340,0,65,0,9,-1.6,0.5,18,751,0.1610262
"3344","susceptible",2,0.00807322038277001,0,0.00807322038277001,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7340,65,65,1,9,-1.6,0.5,18,751,0.1610262
"3345","resistant",3,0,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,0,5,0,9,-1.6,0.5,18,751,0.1610262
"3346","susceptible",3,0.00062101695252077,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,5,5,1,9,-1.6,0.5,18,751,0.1610262
"3347","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8044,0,0,NA,9,-1.6,0.5,18,751,0.1610262
"3348","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8044,0,0,NA,9,-1.6,0.5,18,751,0.1610262
"3349","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,19,6646,0.1610262
"3350","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,19,6646,0.1610262
"3351","resistant",1,0,0,0.0938977632211404,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,756,0,9,-1.6,0.5,19,6646,0.1610262
"3352","susceptible",1,0.0938977632211404,0,0.0938977632211404,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,756,756,1,9,-1.6,0.5,19,6646,0.1610262
"3353","resistant",2,0,0,0.00832162716377832,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7292,0,67,0,9,-1.6,0.5,19,6646,0.1610262
"3354","susceptible",2,0.00832162716377832,0,0.00832162716377832,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7292,67,67,1,9,-1.6,0.5,19,6646,0.1610262
"3355","resistant",3,0,0,0.000745220343024924,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,0,6,0,9,-1.6,0.5,19,6646,0.1610262
"3356","susceptible",3,0.000745220343024924,0,0.000745220343024924,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,6,6,1,9,-1.6,0.5,19,6646,0.1610262
"3357","resistant",4,0,0,0.000124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8046,0,1,0,9,-1.6,0.5,19,6646,0.1610262
"3358","susceptible",4,0.000124203390504154,0,0.000124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8046,1,1,1,9,-1.6,0.5,19,6646,0.1610262
"3359","resistant",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8049,0,0,NA,9,-1.6,0.5,19,6646,0.1610262
"3360","susceptible",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8049,0,0,NA,9,-1.6,0.5,19,6646,0.1610262
"3361","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,0,80513.1,0,9,-1.6,0.5,2,79,0.1610262
"3362","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,80513.1,80513.1,1,9,-1.6,0.5,2,79,0.1610262
"3363","resistant",1,0,0,0.100107932746348,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,0,806,0,9,-1.6,0.5,2,79,0.1610262
"3364","susceptible",1,0.100107932746348,0,0.100107932746348,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,1,806,806,1,9,-1.6,0.5,2,79,0.1610262
"3365","resistant",2,0,0,0.00906684750680324,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7268,0,73,0,9,-1.6,0.5,2,79,0.1610262
"3366","susceptible",2,0.00906684750680324,0,0.00906684750680324,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7268,73,73,1,9,-1.6,0.5,2,79,0.1610262
"3367","resistant",3,0,0,0.00111783051453739,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7971,0,9,0,9,-1.6,0.5,2,79,0.1610262
"3368","susceptible",3,0.00111783051453739,0,0.00111783051453739,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7971,9,9,1,9,-1.6,0.5,2,79,0.1610262
"3369","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8044,0,0,NA,9,-1.6,0.5,2,79,0.1610262
"3370","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8044,0,0,NA,9,-1.6,0.5,2,79,0.1610262
"3371","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,20,6688,0.1610262
"3372","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,20,6688,0.1610262
"3373","resistant",1,0,0,0.096754441202736,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,779,0,9,-1.6,0.5,20,6688,0.1610262
"3374","susceptible",1,0.096754441202736,0,0.096754441202736,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,779,779,1,9,-1.6,0.5,20,6688,0.1610262
"3375","resistant",2,0,0,0.00956366106881986,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7314,0,77,0,9,-1.6,0.5,20,6688,0.1610262
"3376","susceptible",2,0.00956366106881986,0,0.00956366106881986,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7314,77,77,1,9,-1.6,0.5,20,6688,0.1610262
"3377","resistant",3,0,0,0.000993627124033232,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7955,0,8,0,9,-1.6,0.5,20,6688,0.1610262
"3378","susceptible",3,0.000993627124033232,0,0.000993627124033232,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7955,8,8,1,9,-1.6,0.5,20,6688,0.1610262
"3379","resistant",4,0,0,0.000248406781008308,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8041,0,2,0,9,-1.6,0.5,20,6688,0.1610262
"3380","susceptible",4,0.000248406781008308,0,0.000248406781008308,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8041,2,2,1,9,-1.6,0.5,20,6688,0.1610262
"3381","resistant",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8049,0,0,NA,9,-1.6,0.5,20,6688,0.1610262
"3382","susceptible",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8049,0,0,NA,9,-1.6,0.5,20,6688,0.1610262
"3383","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,21,335,0.1610262
"3384","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,21,335,0.1610262
"3385","resistant",1,0,0,0.0917863055825698,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,739,0,9,-1.6,0.5,21,335,0.1610262
"3386","susceptible",1,0.0917863055825698,0,0.0917863055825698,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,739,739,1,9,-1.6,0.5,21,335,0.1610262
"3387","resistant",2,0,0,0.0094394576783157,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7350,0,76,0,9,-1.6,0.5,21,335,0.1610262
"3388","susceptible",2,0.0094394576783157,0,0.0094394576783157,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7350,76,76,1,9,-1.6,0.5,21,335,0.1610262
"3389","resistant",3,0,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7965,0,5,0,9,-1.6,0.5,21,335,0.1610262
"3390","susceptible",3,0.00062101695252077,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7965,5,5,1,9,-1.6,0.5,21,335,0.1610262
"3391","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8050,0,0,NA,9,-1.6,0.5,21,335,0.1610262
"3392","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8050,0,0,NA,9,-1.6,0.5,21,335,0.1610262
"3393","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,2,0,80513.1,0,9,-1.6,0.5,22,9647,0.1610262
"3394","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,2,80513.1,80513.1,1,9,-1.6,0.5,22,9647,0.1610262
"3395","resistant",1,0,0,0.0950155937356778,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,2,0,765,0,9,-1.6,0.5,22,9647,0.1610262
"3396","susceptible",1,0.0950155937356778,0,0.0950155937356778,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,2,765,765,1,9,-1.6,0.5,22,9647,0.1610262
"3397","resistant",2,0,0,0.00906684750680324,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7334,0,73,0,9,-1.6,0.5,22,9647,0.1610262
"3398","susceptible",2,0.00906684750680324,0,0.00906684750680324,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7334,73,73,1,9,-1.6,0.5,22,9647,0.1610262
"3399","resistant",3,0,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7985,0,5,0,9,-1.6,0.5,22,9647,0.1610262
"3400","susceptible",3,0.00062101695252077,0,0.00062101695252077,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7985,5,5,1,9,-1.6,0.5,22,9647,0.1610262
"3401","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8045,0,0,NA,9,-1.6,0.5,22,9647,0.1610262
"3402","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8045,0,0,NA,9,-1.6,0.5,22,9647,0.1610262
"3403","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,23,9757,0.1610262
"3404","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,23,9757,0.1610262
"3405","resistant",1,0,0,0.0931525428781155,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,750,0,9,-1.6,0.5,23,9757,0.1610262
"3406","susceptible",1,0.0931525428781155,0,0.0931525428781155,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,750,750,1,9,-1.6,0.5,23,9757,0.1610262
"3407","resistant",2,0,0,0.00881844072579493,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7289,0,71,0,9,-1.6,0.5,23,9757,0.1610262
"3408","susceptible",2,0.00881844072579493,0,0.00881844072579493,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7289,71,71,1,9,-1.6,0.5,23,9757,0.1610262
"3409","resistant",3,0,0,0.000372610171512462,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7970,0,3,0,9,-1.6,0.5,23,9757,0.1610262
"3410","susceptible",3,0.000372610171512462,0,0.000372610171512462,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7970,3,3,1,9,-1.6,0.5,23,9757,0.1610262
"3411","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,23,9757,0.1610262
"3412","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,23,9757,0.1610262
"3413","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,24,4998,0.1610262
"3414","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,24,4998,0.1610262
"3415","resistant",1,0,0,0.0907926784585366,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,731,0,9,-1.6,0.5,24,4998,0.1610262
"3416","susceptible",1,0.0907926784585366,0,0.0907926784585366,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,731,731,1,9,-1.6,0.5,24,4998,0.1610262
"3417","resistant",2,0,0,0.00844583055428247,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7373,0,68,0,9,-1.6,0.5,24,4998,0.1610262
"3418","susceptible",2,0.00844583055428247,0,0.00844583055428247,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7373,68,68,1,9,-1.6,0.5,24,4998,0.1610262
"3419","resistant",3,0,0,0.000372610171512462,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8004,0,3,0,9,-1.6,0.5,24,4998,0.1610262
"3420","susceptible",3,0.000372610171512462,0,0.000372610171512462,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8004,3,3,1,9,-1.6,0.5,24,4998,0.1610262
"3421","resistant",4,0,0,0.000124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8046,0,1,0,9,-1.6,0.5,24,4998,0.1610262
"3422","susceptible",4,0.000124203390504154,0,0.000124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8046,1,1,1,9,-1.6,0.5,24,4998,0.1610262
"3423","resistant",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,24,4998,0.1610262
"3424","susceptible",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8048,0,0,NA,9,-1.6,0.5,24,4998,0.1610262
"3425","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,25,2309,0.1610262
"3426","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,25,2309,0.1610262
"3427","resistant",1,0,0,0.097623864936265,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,786,0,9,-1.6,0.5,25,2309,0.1610262
"3428","susceptible",1,0.097623864936265,0,0.097623864936265,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,786,786,1,9,-1.6,0.5,25,2309,0.1610262
"3429","resistant",2,0,0,0.0094394576783157,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7272,0,76,0,9,-1.6,0.5,25,2309,0.1610262
"3430","susceptible",2,0.0094394576783157,0,0.0094394576783157,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7272,76,76,1,9,-1.6,0.5,25,2309,0.1610262
"3431","resistant",3,0,0,0.000869423733529078,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7971,0,7,0,9,-1.6,0.5,25,2309,0.1610262
"3432","susceptible",3,0.000869423733529078,0,0.000869423733529078,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7971,7,7,1,9,-1.6,0.5,25,2309,0.1610262
"3433","resistant",4,0,0,0.000124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8040,0,1,0,9,-1.6,0.5,25,2309,0.1610262
"3434","susceptible",4,0.000124203390504154,0,0.000124203390504154,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8040,1,1,1,9,-1.6,0.5,25,2309,0.1610262
"3435","resistant",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8050,0,0,NA,9,-1.6,0.5,25,2309,0.1610262
"3436","susceptible",5,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8050,0,0,NA,9,-1.6,0.5,25,2309,0.1610262
"3437","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,26,999,0.1610262
"3438","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,26,999,0.1610262
"3439","resistant",1,0,0,0.0941461700021487,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,758,0,9,-1.6,0.5,26,999,0.1610262
"3440","susceptible",1,0.0941461700021487,0,0.0941461700021487,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,758,758,1,9,-1.6,0.5,26,999,0.1610262
"3441","resistant",2,0,0,0.00819742377327416,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7345,0,66,0,9,-1.6,0.5,26,999,0.1610262
"3442","susceptible",2,0.00819742377327416,0,0.00819742377327416,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7345,66,66,1,9,-1.6,0.5,26,999,0.1610262
"3443","resistant",3,0,0,0.000372610171512462,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,0,3,0,9,-1.6,0.5,26,999,0.1610262
"3444","susceptible",3,0.000372610171512462,0,0.000372610171512462,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7977,3,3,1,9,-1.6,0.5,26,999,0.1610262
"3445","resistant",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8046,0,0,NA,9,-1.6,0.5,26,999,0.1610262
"3446","susceptible",4,0,0,0,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,8046,0,0,NA,9,-1.6,0.5,26,999,0.1610262
"3447","resistant",0,0,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,80513.1,0,9,-1.6,0.5,27,241,0.1610262
"3448","susceptible",0,10,0,10,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,80513.1,80513.1,1,9,-1.6,0.5,27,241,0.1610262
"3449","resistant",1,0,0,0.0932767462686196,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,0,751,0,9,-1.6,0.5,27,241,0.1610262
"3450","susceptible",1,0.0932767462686196,0,0.0932767462686196,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,751,751,1,9,-1.6,0.5,27,241,0.1610262
"3451","resistant",2,0,0,0.00894264411629909,10,0,8051.31,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7289,0,72,0,9,-1.6,0.5,27,241,0.1610262
