"","nu","n_u","total_rows","zero_count","proportion_zero"
"1707",0.08286428,0.08286428,198,34,0.171717171717172
"1708",0.08286428,0.08286428,198,34,0.171717171717172
"1709",0.08286428,0.08286428,198,34,0.171717171717172
"1710",0.08286428,0.08286428,198,34,0.171717171717172
"1711",0.08286428,0.08286428,198,34,0.171717171717172
"1712",0.08286428,0.08286428,198,34,0.171717171717172
"1713",0.08286428,0.08286428,198,34,0.171717171717172
"1714",0.08286428,0.08286428,198,34,0.171717171717172
"1715",0.08286428,0.08286428,198,34,0.171717171717172
"1716",0.08286428,0.08286428,198,34,0.171717171717172
"1717",0.08286428,0.08286428,198,34,0.171717171717172
"1718",0.08286428,0.08286428,198,34,0.171717171717172
"1719",0.08286428,0.08286428,198,34,0.171717171717172
"1720",0.08286428,0.08286428,198,34,0.171717171717172
"1721",0.08286428,0.08286428,198,34,0.171717171717172
"1722",0.08286428,0.08286428,198,34,0.171717171717172
"1723",0.08286428,0.08286428,198,34,0.171717171717172
"1724",0.08286428,0.08286428,198,34,0.171717171717172
"1725",0.08286428,0.08286428,198,34,0.171717171717172
"1726",0.08286428,0.08286428,198,34,0.171717171717172
"1727",0.08286428,0.08286428,198,34,0.171717171717172
"1728",0.08286428,0.08286428,198,34,0.171717171717172
"1729",0.08286428,0.08286428,198,34,0.171717171717172
"1730",0.08286428,0.08286428,198,34,0.171717171717172
"1731",0.08286428,0.08286428,198,34,0.171717171717172
"1732",0.08286428,0.08286428,198,34,0.171717171717172
"1733",0.08286428,0.08286428,198,34,0.171717171717172
"1734",0.08286428,0.08286428,198,34,0.171717171717172
"1735",0.08286428,0.08286428,198,34,0.171717171717172
"1736",0.08286428,0.08286428,198,34,0.171717171717172
"1737",0.08286428,0.08286428,198,34,0.171717171717172
"1738",0.08286428,0.08286428,198,34,0.171717171717172
"1739",0.08286428,0.08286428,198,34,0.171717171717172
"1740",0.08286428,0.08286428,198,34,0.171717171717172
"1741",0.08286428,0.08286428,198,34,0.171717171717172
"1742",0.08286428,0.08286428,198,34,0.171717171717172
"1743",0.08286428,0.08286428,198,34,0.171717171717172
"1744",0.08286428,0.08286428,198,34,0.171717171717172
"1745",0.08286428,0.08286428,198,34,0.171717171717172
"1746",0.08286428,0.08286428,198,34,0.171717171717172
"1747",0.08286428,0.08286428,198,34,0.171717171717172
"1748",0.08286428,0.08286428,198,34,0.171717171717172
"1749",0.08286428,0.08286428,198,34,0.171717171717172
"1750",0.08286428,0.08286428,198,34,0.171717171717172
"1751",0.08286428,0.08286428,198,34,0.171717171717172
"1752",0.08286428,0.08286428,198,34,0.171717171717172
"1753",0.08286428,0.08286428,198,34,0.171717171717172
"1754",0.08286428,0.08286428,198,34,0.171717171717172
"1755",0.08286428,0.08286428,198,34,0.171717171717172
"1756",0.08286428,0.08286428,198,34,0.171717171717172
"1757",0.08286428,0.08286428,198,34,0.171717171717172
"1758",0.08286428,0.08286428,198,34,0.171717171717172
"1759",0.08286428,0.08286428,198,34,0.171717171717172
"1760",0.08286428,0.08286428,198,34,0.171717171717172
"1761",0.08286428,0.08286428,198,34,0.171717171717172
"1762",0.08286428,0.08286428,198,34,0.171717171717172
"1763",0.08286428,0.08286428,198,34,0.171717171717172
"1764",0.08286428,0.08286428,198,34,0.171717171717172
"1765",0.08286428,0.08286428,198,34,0.171717171717172
"1766",0.08286428,0.08286428,198,34,0.171717171717172
"1767",0.08286428,0.08286428,198,34,0.171717171717172
"1768",0.08286428,0.08286428,198,34,0.171717171717172
"1769",0.08286428,0.08286428,198,34,0.171717171717172
"1770",0.08286428,0.08286428,198,34,0.171717171717172
"1771",0.08286428,0.08286428,198,34,0.171717171717172
"1772",0.08286428,0.08286428,198,34,0.171717171717172
"1773",0.08286428,0.08286428,198,34,0.171717171717172
"1774",0.08286428,0.08286428,198,34,0.171717171717172
"1775",0.08286428,0.08286428,198,34,0.171717171717172
"1776",0.08286428,0.08286428,198,34,0.171717171717172
"1777",0.08286428,0.08286428,198,34,0.171717171717172
"1778",0.08286428,0.08286428,198,34,0.171717171717172
"1779",0.08286428,0.08286428,198,34,0.171717171717172
"1780",0.08286428,0.08286428,198,34,0.171717171717172
"1781",0.08286428,0.08286428,198,34,0.171717171717172
"1782",0.08286428,0.08286428,198,34,0.171717171717172
"1783",0.08286428,0.08286428,198,34,0.171717171717172
"1784",0.08286428,0.08286428,198,34,0.171717171717172
"1785",0.08286428,0.08286428,198,34,0.171717171717172
"1786",0.08286428,0.08286428,198,34,0.171717171717172
"1787",0.08286428,0.08286428,198,34,0.171717171717172
"1788",0.08286428,0.08286428,198,34,0.171717171717172
"1789",0.08286428,0.08286428,198,34,0.171717171717172
"1790",0.08286428,0.08286428,198,34,0.171717171717172
"1791",0.08286428,0.08286428,198,34,0.171717171717172
"1792",0.08286428,0.08286428,198,34,0.171717171717172
"1793",0.08286428,0.08286428,198,34,0.171717171717172
"1794",0.08286428,0.08286428,198,34,0.171717171717172
"1795",0.08286428,0.08286428,198,34,0.171717171717172
"1796",0.08286428,0.08286428,198,34,0.171717171717172
"1797",0.08286428,0.08286428,198,34,0.171717171717172
"1798",0.08286428,0.08286428,198,34,0.171717171717172
"1799",0.08286428,0.08286428,198,34,0.171717171717172
"1800",0.10481131,0.10481131,217,40,0.184331797235023
"1801",0.10481131,0.10481131,217,40,0.184331797235023
"1802",0.10481131,0.10481131,217,40,0.184331797235023
"1803",0.10481131,0.10481131,217,40,0.184331797235023
"1804",0.10481131,0.10481131,217,40,0.184331797235023
"1805",0.10481131,0.10481131,217,40,0.184331797235023
"1806",0.10481131,0.10481131,217,40,0.184331797235023
"1807",0.10481131,0.10481131,217,40,0.184331797235023
"1808",0.10481131,0.10481131,217,40,0.184331797235023
"1809",0.10481131,0.10481131,217,40,0.184331797235023
"1810",0.10481131,0.10481131,217,40,0.184331797235023
"1811",0.10481131,0.10481131,217,40,0.184331797235023
"1812",0.10481131,0.10481131,217,40,0.184331797235023
"1813",0.10481131,0.10481131,217,40,0.184331797235023
"1814",0.10481131,0.10481131,217,40,0.184331797235023
"1815",0.10481131,0.10481131,217,40,0.184331797235023
"1816",0.10481131,0.10481131,217,40,0.184331797235023
"1817",0.10481131,0.10481131,217,40,0.184331797235023
"1818",0.10481131,0.10481131,217,40,0.184331797235023
"1819",0.10481131,0.10481131,217,40,0.184331797235023
