"","time","nu","id","tot_pfu"
"77",8,1000,8,10151363596
"78",8,1000,9,10151085790
"79",8,11.51395399,10,116854393
"80",8,11.51395399,11,116873020
"81",8,11.51395399,13,116889731
"82",8,11.51395399,14,116865166
"83",8,11.51395399,2,116888617
"84",8,11.51395399,20,116879835
"85",8,11.51395399,21,116888789
"86",8,11.51395399,22,116870778
"87",8,11.51395399,24,116866489
"88",8,11.51395399,29,116880095
"89",8,11.51395399,3,116882813
"90",8,11.51395399,31,116856402
"91",8,11.51395399,33,116883281
"92",8,11.51395399,36,116878971
"93",8,11.51395399,38,116872045
"94",8,11.51395399,39,116875410
"95",8,11.51395399,44,116872178
"96",8,11.51395399,45,116885479
"97",8,11.51395399,48,116876141
"98",8,11.51395399,6,116889305
"99",8,11.51395399,8,116913175
"100",8,120.67926406,1,1224987336
"101",8,120.67926406,10,1225087465
"102",8,120.67926406,11,1225088954
"103",8,120.67926406,12,1225057066
"104",8,120.67926406,13,1225184939
"105",8,120.67926406,14,1225071038
"106",8,120.67926406,15,1225068234
"107",8,120.67926406,16,1225054269
"108",8,120.67926406,17,1225070295
"109",8,120.67926406,18,1225046729
"110",8,120.67926406,19,1224971008
"111",8,120.67926406,2,1225076803
"112",8,120.67926406,20,1225065238
"113",8,120.67926406,21,1225058227
"114",8,120.67926406,22,1225077660
"115",8,120.67926406,23,1225032787
"116",8,120.67926406,24,1225104385
"117",8,120.67926406,25,1225003281
"118",8,120.67926406,26,1224986748
"119",8,120.67926406,27,1225098993
"120",8,120.67926406,28,1224986191
"121",8,120.67926406,29,1225096222
"122",8,120.67926406,3,1224987067
"123",8,120.67926406,30,1224998017
"124",8,120.67926406,31,1225085168
"125",8,120.67926406,32,1225049801
"126",8,120.67926406,33,1225005942
"127",8,120.67926406,34,1224978493
"128",8,120.67926406,35,1225160424
"129",8,120.67926406,36,1225030932
"130",8,120.67926406,37,1224953292
"131",8,120.67926406,38,1225031594
"132",8,120.67926406,39,1225045359
"133",8,120.67926406,4,1225017402
"134",8,120.67926406,40,1224998306
"135",8,120.67926406,41,1225002410
"136",8,120.67926406,42,1225026967
"137",8,120.67926406,43,1225009970
"138",8,120.67926406,44,1225100910
"139",8,120.67926406,45,1225048809
"140",8,120.67926406,46,1225082389
"141",8,120.67926406,47,1225075650
"142",8,120.67926406,48,1225017780
"143",8,120.67926406,49,1225042427
"144",8,120.67926406,5,1224989608
"145",8,120.67926406,50,1225028953
"146",8,120.67926406,6,1225063321
"147",8,120.67926406,7,1225050699
