"","time","nu","id","tot_pfu"
"289",2,0.01417474,19,2
"290",2,0.01417474,2,2
"291",2,0.01417474,20,3
"292",2,0.01417474,21,6
"293",2,0.01417474,22,5
"294",2,0.01417474,23,3
"295",2,0.01417474,24,9
"296",2,0.01417474,26,5
"297",2,0.01417474,27,3
"298",2,0.01417474,28,4
"299",2,0.01417474,29,3
"300",2,0.01417474,3,5
"301",2,0.01417474,30,4
"302",2,0.01417474,31,4
"303",2,0.01417474,32,5
"304",2,0.01417474,33,13
"305",2,0.01417474,34,1
"306",2,0.01417474,35,3
"307",2,0.01417474,36,2
"308",2,0.01417474,37,2
"309",2,0.01417474,39,7
"310",2,0.01417474,4,6
"311",2,0.01417474,40,3
"312",2,0.01417474,41,5
"313",2,0.01417474,42,9
"314",2,0.01417474,43,1
"315",2,0.01417474,44,1
"316",2,0.01417474,45,4
"317",2,0.01417474,46,6
"318",2,0.01417474,47,6
"319",2,0.01417474,48,4
"320",2,0.01417474,49,1
"321",2,0.01417474,5,2
"322",2,0.01417474,50,2
"323",2,0.01417474,51,2
"324",2,0.01417474,52,2
"325",2,0.01417474,53,4
"326",2,0.01417474,54,3
"327",2,0.01417474,55,5
"328",2,0.01417474,56,3
"329",2,0.01417474,57,3
"330",2,0.01417474,58,8
"331",2,0.01417474,59,4
"332",2,0.01417474,6,3
"333",2,0.01417474,60,2
"334",2,0.01417474,61,2
"335",2,0.01417474,62,6
"336",2,0.01417474,63,4
"337",2,0.01417474,64,1
"338",2,0.01417474,65,5
"339",2,0.01417474,66,3
"340",2,0.01417474,67,4
"341",2,0.01417474,68,6
"342",2,0.01417474,69,4
"343",2,0.01417474,7,2
"344",2,0.01417474,70,10
"345",2,0.01417474,71,3
"346",2,0.01417474,72,4
"347",2,0.01417474,73,7
"348",2,0.01417474,74,3
"349",2,0.01417474,75,5
"350",2,0.01417474,76,2
"351",2,0.01417474,77,1
"352",2,0.01417474,78,1
"353",2,0.01417474,79,4
"354",2,0.01417474,8,5
"355",2,0.01417474,80,4
"356",2,0.01417474,81,3
"357",2,0.01417474,82,6
"358",2,0.01417474,83,4
"359",2,0.01417474,84,7
"360",2,0.01417474,85,6
"361",2,0.01417474,86,1
"362",2,0.01417474,87,5
"363",2,0.01417474,88,3
"364",2,0.01417474,89,4
"365",2,0.01417474,9,3
"366",2,0.01417474,90,2
"367",2,0.01417474,91,3
"368",2,0.01417474,92,5
"369",2,0.01417474,93,4
"370",2,0.01417474,94,2
"371",2,0.01417474,95,5
"372",2,0.01417474,96,8
"373",2,0.01417474,97,4
"374",2,0.01417474,99,1
"375",2,0.01592283,1,4
"376",2,0.01592283,10,6
"377",2,0.01592283,100,4
"378",2,0.01592283,11,4
"379",2,0.01592283,12,3
"380",2,0.01592283,13,3
"381",2,0.01592283,14,2
"382",2,0.01592283,15,2
"383",2,0.01592283,16,6
"384",2,0.01592283,17,3
"385",2,0.01592283,18,6
"386",2,0.01592283,19,5
"387",2,0.01592283,2,5
"388",2,0.01592283,20,6
"389",2,0.01592283,21,2
"390",2,0.01592283,22,8
"391",2,0.01592283,23,6
"392",2,0.01592283,24,4
"393",2,0.01592283,25,2
"394",2,0.01592283,26,5
"395",2,0.01592283,27,8
"396",2,0.01592283,28,3
"397",2,0.01592283,3,4
"398",2,0.01592283,30,4
"399",2,0.01592283,31,8
"400",2,0.01592283,32,5
"401",2,0.01592283,33,4
"402",2,0.01592283,34,2
"403",2,0.01592283,35,4
"404",2,0.01592283,36,4
"405",2,0.01592283,38,5
"406",2,0.01592283,39,7
"407",2,0.01592283,4,9
"408",2,0.01592283,40,2
"409",2,0.01592283,41,3
"410",2,0.01592283,42,1
"411",2,0.01592283,43,6
"412",2,0.01592283,44,5
"413",2,0.01592283,45,3
"414",2,0.01592283,46,1
"415",2,0.01592283,48,8
"416",2,0.01592283,49,4
"417",2,0.01592283,5,7
"418",2,0.01592283,50,4
"419",2,0.01592283,52,2
"420",2,0.01592283,53,9
"421",2,0.01592283,54,6
"422",2,0.01592283,55,6
"423",2,0.01592283,56,4
"424",2,0.01592283,57,6
"425",2,0.01592283,58,5
"426",2,0.01592283,59,9
"427",2,0.01592283,6,1
"428",2,0.01592283,60,7
"429",2,0.01592283,61,5
"430",2,0.01592283,62,2
"431",2,0.01592283,63,1
"432",2,0.01592283,64,5
"433",2,0.01592283,65,4
"434",2,0.01592283,66,4
"435",2,0.01592283,67,4
"436",2,0.01592283,69,3
"437",2,0.01592283,7,3
"438",2,0.01592283,70,4
"439",2,0.01592283,71,2
"440",2,0.01592283,72,4
"441",2,0.01592283,73,3
"442",2,0.01592283,74,3
"443",2,0.01592283,75,1
"444",2,0.01592283,76,9
"445",2,0.01592283,77,1
"446",2,0.01592283,78,3
"447",2,0.01592283,79,6
"448",2,0.01592283,8,7
"449",2,0.01592283,80,5
"450",2,0.01592283,81,6
"451",2,0.01592283,82,6
"452",2,0.01592283,83,5
"453",2,0.01592283,84,2
"454",2,0.01592283,85,3
"455",2,0.01592283,86,3
"456",2,0.01592283,87,2
"457",2,0.01592283,88,8
"458",2,0.01592283,89,2
"459",2,0.01592283,9,4
"460",2,0.01592283,90,7
"461",2,0.01592283,91,1
"462",2,0.01592283,92,5
"463",2,0.01592283,93,2
"464",2,0.01592283,94,5
"465",2,0.01592283,95,8
"466",2,0.01592283,96,4
"467",2,0.01592283,97,8
"468",2,0.01592283,98,6
"469",2,0.01592283,99,6
"470",2,0.0178865,1,10
"471",2,0.0178865,10,2
"472",2,0.0178865,100,6
"473",2,0.0178865,11,4
"474",2,0.0178865,12,6
"475",2,0.0178865,13,6
"476",2,0.0178865,14,8
"477",2,0.0178865,15,3
"478",2,0.0178865,16,7
"479",2,0.0178865,17,6
"480",2,0.0178865,18,6
"481",2,0.0178865,19,7
"482",2,0.0178865,2,3
"483",2,0.0178865,20,3
"484",2,0.0178865,21,5
"485",2,0.0178865,22,3
"486",2,0.0178865,23,5
"487",2,0.0178865,24,5
"488",2,0.0178865,25,3
"489",2,0.0178865,26,6
"490",2,0.0178865,27,4
"491",2,0.0178865,28,4
"492",2,0.0178865,29,3
"493",2,0.0178865,3,2
"494",2,0.0178865,30,2
"495",2,0.0178865,31,6
"496",2,0.0178865,32,5
"497",2,0.0178865,33,4
"498",2,0.0178865,34,4
"499",2,0.0178865,35,3
"500",2,0.0178865,36,5
"501",2,0.0178865,37,1
"502",2,0.0178865,38,2
"503",2,0.0178865,39,7
"504",2,0.0178865,4,10
"505",2,0.0178865,40,4
"506",2,0.0178865,41,4
"507",2,0.0178865,42,5
"508",2,0.0178865,43,4
"509",2,0.0178865,44,6
"510",2,0.0178865,45,7
"511",2,0.0178865,46,4
"512",2,0.0178865,47,10
"513",2,0.0178865,48,3
"514",2,0.0178865,49,4
"515",2,0.0178865,5,7
"516",2,0.0178865,50,6
"517",2,0.0178865,51,5
"518",2,0.0178865,52,8
"519",2,0.0178865,53,6
"520",2,0.0178865,54,4
"521",2,0.0178865,55,3
"522",2,0.0178865,56,2
"523",2,0.0178865,57,4
"524",2,0.0178865,58,5
"525",2,0.0178865,59,2
"526",2,0.0178865,6,10
"527",2,0.0178865,60,3
"528",2,0.0178865,61,8
"529",2,0.0178865,62,6
"530",2,0.0178865,63,1
"531",2,0.0178865,64,5
"532",2,0.0178865,65,5
"533",2,0.0178865,66,2
"534",2,0.0178865,67,2
"535",2,0.0178865,68,8
"536",2,0.0178865,69,6
"537",2,0.0178865,7,1
"538",2,0.0178865,70,5
"539",2,0.0178865,71,2
"540",2,0.0178865,72,3
"541",2,0.0178865,73,5
"542",2,0.0178865,74,9
"543",2,0.0178865,75,5
"544",2,0.0178865,76,4
"545",2,0.0178865,77,2
"546",2,0.0178865,78,9
"547",2,0.0178865,79,6
"548",2,0.0178865,8,6
"549",2,0.0178865,80,10
"550",2,0.0178865,81,3
"551",2,0.0178865,82,2
"552",2,0.0178865,83,1
"553",2,0.0178865,84,5
"554",2,0.0178865,85,6
"555",2,0.0178865,86,6
"556",2,0.0178865,87,5
"557",2,0.0178865,88,3
"558",2,0.0178865,89,5
"559",2,0.0178865,9,3
"560",2,0.0178865,90,6
"561",2,0.0178865,91,4
"562",2,0.0178865,92,2
"563",2,0.0178865,93,2
"564",2,0.0178865,94,6
"565",2,0.0178865,96,3
"566",2,0.0178865,97,1
"567",2,0.0178865,98,4
"568",2,0.0178865,99,2
"569",2,0.02009233,1,5
"570",2,0.02009233,10,6
"571",2,0.02009233,100,8
"572",2,0.02009233,11,5
"573",2,0.02009233,12,9
"574",2,0.02009233,13,6
"575",2,0.02009233,14,6
"576",2,0.02009233,15,3
"577",2,0.02009233,16,3
"578",2,0.02009233,17,2
"579",2,0.02009233,18,4
"580",2,0.02009233,19,5
"581",2,0.02009233,2,4
"582",2,0.02009233,20,6
"583",2,0.02009233,21,4
"584",2,0.02009233,22,5
"585",2,0.02009233,23,6
"586",2,0.02009233,24,6
"587",2,0.02009233,25,7
"588",2,0.02009233,26,8
"589",2,0.02009233,27,6
"590",2,0.02009233,28,3
"591",2,0.02009233,29,2
"592",2,0.02009233,3,6
"593",2,0.02009233,30,6
"594",2,0.02009233,31,1
"595",2,0.02009233,32,3
"596",2,0.02009233,33,4
"597",2,0.02009233,34,5
"598",2,0.02009233,35,6
"599",2,0.02009233,36,10
"600",2,0.02009233,37,6
"601",2,0.02009233,38,4
"602",2,0.02009233,39,3
"603",2,0.02009233,4,4
"604",2,0.02009233,40,1
"605",2,0.02009233,41,3
"606",2,0.02009233,42,1
"607",2,0.02009233,43,5
"608",2,0.02009233,44,5
"609",2,0.02009233,45,3
"610",2,0.02009233,46,9
"611",2,0.02009233,47,5
"612",2,0.02009233,48,6
"613",2,0.02009233,49,9
"614",2,0.02009233,5,7
"615",2,0.02009233,50,5
"616",2,0.02009233,51,4
"617",2,0.02009233,52,5
"618",2,0.02009233,53,3
"619",2,0.02009233,54,1
"620",2,0.02009233,55,7
"621",2,0.02009233,56,6
"622",2,0.02009233,57,9
"623",2,0.02009233,58,7
"624",2,0.02009233,59,9
"625",2,0.02009233,6,7
"626",2,0.02009233,60,4
"627",2,0.02009233,61,6
"628",2,0.02009233,62,5
"629",2,0.02009233,63,4
"630",2,0.02009233,64,3
"631",2,0.02009233,65,5
"632",2,0.02009233,66,7
"633",2,0.02009233,67,6
"634",2,0.02009233,68,5
"635",2,0.02009233,69,4
"636",2,0.02009233,7,7
"637",2,0.02009233,70,3
"638",2,0.02009233,71,6
"639",2,0.02009233,72,8
"640",2,0.02009233,73,7
"641",2,0.02009233,74,6
"642",2,0.02009233,75,5
"643",2,0.02009233,76,6
"644",2,0.02009233,77,2
"645",2,0.02009233,78,7
"646",2,0.02009233,79,4
"647",2,0.02009233,8,9
"648",2,0.02009233,80,3
"649",2,0.02009233,81,5
"650",2,0.02009233,82,2
"651",2,0.02009233,83,6
"652",2,0.02009233,84,8
"653",2,0.02009233,85,5
"654",2,0.02009233,86,3
"655",2,0.02009233,87,6
"656",2,0.02009233,88,7
"657",2,0.02009233,89,12
"658",2,0.02009233,9,8
"659",2,0.02009233,90,6
"660",2,0.02009233,91,5
"661",2,0.02009233,92,3
"662",2,0.02009233,93,1
"663",2,0.02009233,94,5
"664",2,0.02009233,95,7
"665",2,0.02009233,96,8
"666",2,0.02009233,97,10
"667",2,0.02009233,98,6
"668",2,0.02009233,99,5
"669",2,0.0225702,1,2
"670",2,0.0225702,10,6
"671",2,0.0225702,100,5
"672",2,0.0225702,11,3
"673",2,0.0225702,12,8
"674",2,0.0225702,13,3
"675",2,0.0225702,14,9
"676",2,0.0225702,15,11
"677",2,0.0225702,16,5
"678",2,0.0225702,17,9
"679",2,0.0225702,18,9
"680",2,0.0225702,19,8
"681",2,0.0225702,2,10
"682",2,0.0225702,20,6
"683",2,0.0225702,21,10
"684",2,0.0225702,22,10
"685",2,0.0225702,23,8
"686",2,0.0225702,24,6
"687",2,0.0225702,25,4
"688",2,0.0225702,26,6
"689",2,0.0225702,27,7
"690",2,0.0225702,28,6
"691",2,0.0225702,29,8
"692",2,0.0225702,3,9
"693",2,0.0225702,30,10
"694",2,0.0225702,31,12
"695",2,0.0225702,32,2
"696",2,0.0225702,33,7
"697",2,0.0225702,34,4
"698",2,0.0225702,35,2
"699",2,0.0225702,36,7
"700",2,0.0225702,37,11
"701",2,0.0225702,38,10
"702",2,0.0225702,39,8
"703",2,0.0225702,4,9
"704",2,0.0225702,40,3
"705",2,0.0225702,41,5
"706",2,0.0225702,42,7
"707",2,0.0225702,43,4
"708",2,0.0225702,44,6
"709",2,0.0225702,45,7
"710",2,0.0225702,46,10
"711",2,0.0225702,47,2
"712",2,0.0225702,48,7
"713",2,0.0225702,49,4
"714",2,0.0225702,5,4
"715",2,0.0225702,50,9
"716",2,0.0225702,51,8
"717",2,0.0225702,52,9
"718",2,0.0225702,53,3
"719",2,0.0225702,54,2
"720",2,0.0225702,55,4
"721",2,0.0225702,56,5
"722",2,0.0225702,57,3
"723",2,0.0225702,58,5
"724",2,0.0225702,59,5
"725",2,0.0225702,6,6
"726",2,0.0225702,60,5
"727",2,0.0225702,61,6
"728",2,0.0225702,62,7
"729",2,0.0225702,63,5
"730",2,0.0225702,64,7
"731",2,0.0225702,65,5
"732",2,0.0225702,66,6
"733",2,0.0225702,67,4
"734",2,0.0225702,68,6
"735",2,0.0225702,69,12
"736",2,0.0225702,7,8
"737",2,0.0225702,70,9
"738",2,0.0225702,71,3
"739",2,0.0225702,72,1
"740",2,0.0225702,73,6
"741",2,0.0225702,74,4
"742",2,0.0225702,75,4
"743",2,0.0225702,76,13
"744",2,0.0225702,77,3
"745",2,0.0225702,78,5
"746",2,0.0225702,79,7
"747",2,0.0225702,8,3
"748",2,0.0225702,80,7
"749",2,0.0225702,81,4
"750",2,0.0225702,82,12
"751",2,0.0225702,83,5
"752",2,0.0225702,84,3
"753",2,0.0225702,85,6
"754",2,0.0225702,86,4
"755",2,0.0225702,87,3
"756",2,0.0225702,88,6
"757",2,0.0225702,89,7
"758",2,0.0225702,9,5
"759",2,0.0225702,90,7
"760",2,0.0225702,91,4
"761",2,0.0225702,92,2
"762",2,0.0225702,93,11
"763",2,0.0225702,94,4
"764",2,0.0225702,95,5
"765",2,0.0225702,96,7
"766",2,0.0225702,97,5
"767",2,0.0225702,98,5
"768",2,0.0225702,99,6
"769",2,0.02535364,1,7
"770",2,0.02535364,10,6
"771",2,0.02535364,100,6
"772",2,0.02535364,11,7
"773",2,0.02535364,12,15
"774",2,0.02535364,13,6
"775",2,0.02535364,14,13
"776",2,0.02535364,15,5
"777",2,0.02535364,16,9
"778",2,0.02535364,17,4
"779",2,0.02535364,18,5
"780",2,0.02535364,19,6
"781",2,0.02535364,2,7
"782",2,0.02535364,20,5
"783",2,0.02535364,21,10
"784",2,0.02535364,22,3
"785",2,0.02535364,23,2
"786",2,0.02535364,24,5
"787",2,0.02535364,25,5
"788",2,0.02535364,26,5
"789",2,0.02535364,27,8
"790",2,0.02535364,28,6
"791",2,0.02535364,29,7
"792",2,0.02535364,3,11
"793",2,0.02535364,30,13
"794",2,0.02535364,31,4
"795",2,0.02535364,32,9
"796",2,0.02535364,33,6
"797",2,0.02535364,34,10
"798",2,0.02535364,35,9
"799",2,0.02535364,36,5
"800",2,0.02535364,37,7
"801",2,0.02535364,38,2
"802",2,0.02535364,39,4
"803",2,0.02535364,4,4
"804",2,0.02535364,40,7
"805",2,0.02535364,41,8
"806",2,0.02535364,42,7
"807",2,0.02535364,43,8
"808",2,0.02535364,44,3
"809",2,0.02535364,45,7
"810",2,0.02535364,46,3
"811",2,0.02535364,47,11
"812",2,0.02535364,48,7
"813",2,0.02535364,49,7
"814",2,0.02535364,5,11
"815",2,0.02535364,50,6
"816",2,0.02535364,51,9
"817",2,0.02535364,52,6
"818",2,0.02535364,53,12
"819",2,0.02535364,54,11
"820",2,0.02535364,55,9
"821",2,0.02535364,56,5
"822",2,0.02535364,57,3
"823",2,0.02535364,58,8
"824",2,0.02535364,59,6
"825",2,0.02535364,6,5
"826",2,0.02535364,60,8
"827",2,0.02535364,61,6
"828",2,0.02535364,62,5
"829",2,0.02535364,63,5
"830",2,0.02535364,64,4
"831",2,0.02535364,65,5
"832",2,0.02535364,66,11
"833",2,0.02535364,67,6
"834",2,0.02535364,68,7
"835",2,0.02535364,69,12
"836",2,0.02535364,7,8
"837",2,0.02535364,70,6
"838",2,0.02535364,71,4
"839",2,0.02535364,72,4
"840",2,0.02535364,73,3
"841",2,0.02535364,75,9
"842",2,0.02535364,76,7
"843",2,0.02535364,77,9
"844",2,0.02535364,78,6
"845",2,0.02535364,79,1
"846",2,0.02535364,8,4
"847",2,0.02535364,80,4
"848",2,0.02535364,81,9
"849",2,0.02535364,82,5
"850",2,0.02535364,83,11
"851",2,0.02535364,84,5
"852",2,0.02535364,85,10
"853",2,0.02535364,86,6
"854",2,0.02535364,87,9
"855",2,0.02535364,88,5
"856",2,0.02535364,89,3
"857",2,0.02535364,9,9
"858",2,0.02535364,90,8
"859",2,0.02535364,91,5
"860",2,0.02535364,92,12
"861",2,0.02535364,93,14
"862",2,0.02535364,94,5
"863",2,0.02535364,95,4
"864",2,0.02535364,96,9
"865",2,0.02535364,97,4
"866",2,0.02535364,98,8
"867",2,0.02535364,99,8
"868",2,0.02848036,1,11
"869",2,0.02848036,10,8
"870",2,0.02848036,100,5
"871",2,0.02848036,11,11
"872",2,0.02848036,12,7
"873",2,0.02848036,13,11
"874",2,0.02848036,14,15
"875",2,0.02848036,15,3
"876",2,0.02848036,16,8
"877",2,0.02848036,17,10
"878",2,0.02848036,18,6
"879",2,0.02848036,19,4
"880",2,0.02848036,2,8
"881",2,0.02848036,20,10
"882",2,0.02848036,21,11
"883",2,0.02848036,22,7
"884",2,0.02848036,23,6
"885",2,0.02848036,24,8
"886",2,0.02848036,25,13
"887",2,0.02848036,26,10
"888",2,0.02848036,27,7
"889",2,0.02848036,28,7
"890",2,0.02848036,29,4
"891",2,0.02848036,3,7
"892",2,0.02848036,30,9
"893",2,0.02848036,31,10
"894",2,0.02848036,32,5
"895",2,0.02848036,33,6
"896",2,0.02848036,34,10
"897",2,0.02848036,35,6
"898",2,0.02848036,36,6
"899",2,0.02848036,37,9
"900",2,0.02848036,38,4
"901",2,0.02848036,39,7
"902",2,0.02848036,4,11
"903",2,0.02848036,40,10
"904",2,0.02848036,41,7
"905",2,0.02848036,42,10
"906",2,0.02848036,43,7
"907",2,0.02848036,44,9
"908",2,0.02848036,45,10
"909",2,0.02848036,46,9
"910",2,0.02848036,47,9
"911",2,0.02848036,48,5
"912",2,0.02848036,49,11
"913",2,0.02848036,5,10
"914",2,0.02848036,50,6
"915",2,0.02848036,51,10
"916",2,0.02848036,52,5
"917",2,0.02848036,53,10
"918",2,0.02848036,54,9
"919",2,0.02848036,55,9
"920",2,0.02848036,56,3
"921",2,0.02848036,57,5
"922",2,0.02848036,58,11
"923",2,0.02848036,59,6
"924",2,0.02848036,6,5
"925",2,0.02848036,60,11
"926",2,0.02848036,61,8
"927",2,0.02848036,62,5
"928",2,0.02848036,63,11
"929",2,0.02848036,64,10
"930",2,0.02848036,65,8
"931",2,0.02848036,66,15
"932",2,0.02848036,67,6
"933",2,0.02848036,68,11
"934",2,0.02848036,69,10
"935",2,0.02848036,7,7
"936",2,0.02848036,70,7
"937",2,0.02848036,71,7
"938",2,0.02848036,72,8
"939",2,0.02848036,73,8
"940",2,0.02848036,74,7
"941",2,0.02848036,75,8
"942",2,0.02848036,76,5
"943",2,0.02848036,77,5
