"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","subunits","v_prog","p2pfu","bg_mut_rate","wt_rep_abil","uninf_cells","surv_pfu","tot_pfu","pop_prop","check_sums"
"46","susceptible",0,0.0272270130807791,0,0.0272270130807791,0.0272270130807791,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,78958.3379342595,"78958.3379342595","1",0.999999999999998
"47","resistant",1,5.08430429257435e-08,5.08430429257435e-08,0.00254210130324425,0.0272270130807791,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,0.147444824484656,"7372.24122423281","2e-05",0.999999999999998
"48","susceptible",1,0.00254210130324425,5.08430429257435e-08,0.00254210130324425,0.0272270130807791,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,7372.09377940832,"7372.24122423281","0.99998",0.999999999999998
"49","resistant",0,0.00272270130807791,0.00272270130807791,0.0245043117727012,0.0245043117727012,0.00272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,7895.83379342595,"78958.3379342595","0.1",0.999999999999998
"50","susceptible",0,0.0245043117727012,0.00272270130807791,0.0245043117727012,0.0245043117727012,0.00272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,71062.5041408335,"78958.3379342595","0.9",0.999999999999998
"51","resistant",1,0.00617139023549999,0.00617139023549999,0.00306915034897084,0.0245043117727012,0.00272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,17897.03168295,"26797.5676949654","0.667860303094313",0.999999999999998
"52","susceptible",1,0.00306915034897084,0.00617139023549999,0.00306915034897084,0.0245043117727012,0.00272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,8900.53601201544,"26797.5676949654","0.332139696905687",0.999999999999998
"53","resistant",0,0.00544540261615583,0.00544540261615583,0.0217816104646233,0.0217816104646233,0.00544540261615583,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927332,15791.6675868519,"78958.3379342595","0.2",0.999999999999998
"54","susceptible",0,0.0217816104646233,0.00544540261615583,0.0217816104646233,0.0217816104646233,0.00544540261615583,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927332,63166.6703474076,"78958.3379342595","0.8",0.999999999999998
"55","resistant",1,0.0121860811413726,0.0121860811413726,0.00342248588313397,0.0217816104646233,0.00544540261615583,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927332,35339.6353099806,"45264.8443710691","0.780730295243604",0.999999999999998
"56","susceptible",1,0.00342248588313397,0.0121860811413726,0.00342248588313397,0.0217816104646233,0.00544540261615583,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927332,9925.20906108852,"45264.8443710691","0.219269704756396",0.999999999999998
