"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","treatment"
"31","resistant",5,79.7144284339582,79.7144284339582,0.0776373327025351,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,804975,"805759","0.999027004352418",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"32","susceptible",5,0.0776373327025351,79.7144284339582,0.0776373327025351,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,784,"805759","0.000972995647581969",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"33","resistant",5.33333333333333,67.6857912799894,67.6857912799894,0.0675365572743992,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,683507,"684189","0.999003199408351",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"34","susceptible",5.33333333333333,0.0675365572743992,67.6857912799894,0.0675365572743992,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,682,"684189","0.000996800591649384",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"35","resistant",5.66666666666667,57.3724044318122,57.3724044318122,0.0628822784006503,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,579360,"579995","0.998905162975543",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"36","susceptible",5.66666666666667,0.0628822784006503,57.3724044318122,0.0628822784006503,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,635,"579995","0.00109483702445711",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"37","resistant",6,48.6551381557006,48.6551381557006,0.0559503736950668,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,491331,"491896","0.998851383219217",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"38","susceptible",6,0.0559503736950668,48.6551381557006,0.0559503736950668,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,565,"491896","0.00114861678078293",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"39","resistant",6.33333333333333,41.4217946226343,41.4217946226343,0.0451564077963725,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,418287,"418743","0.998911026572385",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"40","susceptible",6.33333333333333,0.0451564077963725,41.4217946226343,0.0451564077963725,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,456,"418743","0.00108897342761551",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"41","resistant",6.66666666666667,35.1072255446881,35.1072255446881,0.0392147751915866,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,354521,"354917","0.998884246175866",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"42","susceptible",6.66666666666667,0.0392147751915866,35.1072255446881,0.0392147751915866,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,396,"354917","0.00111575382413353",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"43","resistant",7,29.8446225194192,29.8446225194192,0.0353527139984758,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,301378,"301735","0.998816842593667",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"44","susceptible",7,0.0353527139984758,29.8446225194192,0.0353527139984758,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,357,"301735","0.00118315740633337",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"45","resistant",7.33333333333333,25.361363637478,25.361363637478,0.0296091358138495,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,256105,"256404","0.998833871546466",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"46","susceptible",7.33333333333333,0.0296091358138495,25.361363637478,0.0296091358138495,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,299,"256404","0.00116612845353427",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"47","resistant",7.66666666666667,21.4796950567714,21.4796950567714,0.0246577753098613,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,216907,"217156","0.998853358875647",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"48","susceptible",7.66666666666667,0.0246577753098613,21.4796950567714,0.0246577753098613,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,249,"217156","0.001146641124353",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"49","resistant",8,18.2499226000199,18.2499226000199,0.0206966869066707,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,184292,"184501","0.998867214811844",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"50","susceptible",8,0.0206966869066707,18.2499226000199,0.0206966869066707,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,209,"184501","0.00113278518815616",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"51","resistant",8.33333333333333,15.5123153773648,15.5123153773648,0.015547271982523,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,156647,"156804","0.998998750031887",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"52","susceptible",8.33333333333333,0.015547271982523,15.5123153773648,0.015547271982523,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,157,"156804","0.00100124996811306",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"53","resistant",8.66666666666667,13.1622016277519,13.1622016277519,0.0136657549910075,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,132915,"133053","0.998962819327636",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"54","susceptible",8.66666666666667,0.0136657549910075,13.1622016277519,0.0136657549910075,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,138,"133053","0.00103718067236364",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"55","resistant",9,11.182152562207,11.182152562207,0.0103978570583752,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,112920,"113025","0.99907100199071",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"56","susceptible",9,0.0103978570583752,11.182152562207,0.0103978570583752,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,105,"113025","0.00092899800928998",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"57","resistant",9.33333333333333,9.52215943963989,9.52215943963989,0.00812023122654067,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,96157,"96239","0.999147954571432",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"58","susceptible",9.33333333333333,0.00812023122654067,9.52215943963989,0.00812023122654067,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,82,"96239","0.00085204542856846",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"59","resistant",9.66666666666667,8.06319155353472,8.06319155353472,0.00623871423502515,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,81424,"81487","0.999226870543768",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"60","susceptible",9.66666666666667,0.00623871423502515,8.06319155353472,0.00623871423502515,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,0,63,"81487","0.000773129456232282",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"61","resistant",10,6.89684907321526,6.89684907321526,0.00514941492414774,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,1,69646,"69698","0.999253924072427",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"62","susceptible",10,0.00514941492414774,6.89684907321526,0.00514941492414774,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,1,52,"69698","0.000746075927573245",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"63","resistant",10.3333333333333,5.83072212949652,5.83072212949652,0.00267373467215363,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,10,58880,"58907","0.999541650398085",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"64","susceptible",10.3333333333333,0.00267373467215363,5.83072212949652,0.00267373467215363,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,10,27,"58907","0.000458349601914883",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"65","resistant",10.6666666666667,4.95700505496276,4.95700505496276,0.00237665304191434,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,36,50057,"50081","0.999520776342325",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"66","susceptible",10.6666666666667,0.00237665304191434,4.95700505496276,0.00237665304191434,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,36,24,"50081","0.000479223657674567",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"67","resistant",11,4.19003931289498,4.19003931289498,0.00128735373103693,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,72,42312,"42325","0.999692852923804",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"68","susceptible",11,0.00128735373103693,4.19003931289498,0.00128735373103693,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,72,13,"42325","0.000307147076196102",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"69","resistant",11.3333333333333,3.53041906655367,3.53041906655367,0.000594163260478585,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,154,35651,"35657","0.999831730095073",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"70","susceptible",11.3333333333333,0.000594163260478585,3.53041906655367,0.000594163260478585,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,154,6,"35657","0.000168269904927504",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"71","resistant",11.6666666666667,2.9327898537223,2.9327898537223,0.00069319047055835,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,287,29616,"29623","0.999763697127232",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"72","susceptible",11.6666666666667,0.00069319047055835,2.9327898537223,0.00069319047055835,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,287,7,"29623","0.000236302872767782",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"73","resistant",12,2.46874834728852,2.46874834728852,0.00069319047055835,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,507,24930,"24937","0.999719292617396",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"74","susceptible",12,0.00069319047055835,2.46874834728852,0.00069319047055835,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,507,7,"24937","0.000280707382604162",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"75","resistant",12.3333333333333,2.00034964361124,2.00034964361124,0.000792217680638114,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,851,20200,"20208","0.999604117181314",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"76","susceptible",12.3333333333333,0.000792217680638114,2.00034964361124,0.000792217680638114,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,851,8,"20208","0.000395882818685669",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"77","resistant",12.6666666666667,1.60325053119138,1.60325053119138,0.000297081630239293,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,1379,16190,"16193","0.999814734761934",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"78","susceptible",12.6666666666667,0.000297081630239293,1.60325053119138,0.000297081630239293,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,1379,3,"16193","0.000185265238065831",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"79","resistant",13,1.24952533678646,1.24952533678646,0.000198054420159528,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,1983,12618,"12620","0.999841521394612",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"80","susceptible",13,0.000198054420159528,1.24952533678646,0.000198054420159528,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,1983,2,"12620","0.000158478605388273",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"81","resistant",13.3333333333333,0.94085752296784,0.94085752296784,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,2897,9501,"9501","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"82","susceptible",13.3333333333333,0,0.94085752296784,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,2897,0,"9501","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"83","resistant",13.6666666666667,0.691011871936595,0.691011871936595,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,3976,6978,"6978","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"84","susceptible",13.6666666666667,0,0.691011871936595,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,3976,0,"6978","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"85","resistant",14,0.481767377038053,0.481767377038053,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,5099,4865,"4865","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"86","susceptible",14,0,0.481767377038053,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,5099,0,"4865","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"87","resistant",14.3333333333333,0.31500555526373,0.31500555526373,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,6168,3181,"3181","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"88","susceptible",14.3333333333333,0,0.31500555526373,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,6168,0,"3181","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"89","resistant",14.6666666666667,0.193598195705939,0.193598195705939,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,7328,1955,"1955","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"90","susceptible",14.6666666666667,0,0.193598195705939,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,7328,0,"1955","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"91","resistant",15,0.111999774600213,0.111999774600213,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,8227,1131,"1131","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"92","susceptible",15,0,0.111999774600213,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,8227,0,"1131","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"93","resistant",15.3333333333333,0.0550591288043489,0.0550591288043489,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,9035,556,"556","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"94","susceptible",15.3333333333333,0,0.0550591288043489,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,9035,0,"556","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"95","resistant",15.6666666666667,0.0212908501671493,0.0212908501671493,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,9564,215,"215","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"96","susceptible",15.6666666666667,0,0.0212908501671493,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,9564,0,"215","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"97","resistant",16,0.0069319047055835,0.0069319047055835,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,9905,70,"70","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"98","susceptible",16,0,0.0069319047055835,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,9905,0,"70","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"99","resistant",16.3333333333333,0.00237665304191434,0.00237665304191434,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,10028,24,"24","1",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
"100","susceptible",16.3333333333333,0,0.00237665304191434,0,1,0,10098.2346083922,5890.53018340631,29.0045596980904,0.000465842377578656,"9",10000,10028,0,"24","0",9.29889379382767,-1.37736165630994,0.483187605893751,"1","2","Simulated Pocapavir"
